movieId,released,title,actors,director,genres
220,1995-11-14,Castle Freak,Jeffrey Combs|Jonathan Fuller|Barbara Crampton|Jessica Dollarhide,Stuart Gordon,Horror
222,1995-04-07,Circle of Friends,Chris O'Donnell|Saffron Burrows|Minnie Driver|Geraldine O'Rawe,Pat O'Connor,Drama|Romance
223,1994-11-04,Clerks,Jason Mewes|Brian O'Halloran|Jeff Anderson|Marilyn Ghigliotti,Kevin Smith,Comedy
224,1995-04-07,Don Juan DeMarco,Johnny Depp|Marlon Brando|Faye Dunaway|Géraldine Pailhas,Jeremy Leven,Drama|Romance|Comedy
225,1994-12-09,Disclosure,Michael Douglas|Donald Sutherland|Demi Moore|Caroline Goodall,Barry Levinson,Thriller|Drama
227,1994-12-09,Drop Zone,Wesley Snipes|Gary Busey|Michael Jeter|Yancy Butler,John Badham,Thriller|Action
228,1995-04-28,Destiny Turns on the Radio,James Le Gros|Dylan McDermott|Nancy Travis|Quentin Tarantino,Jack Baran,Comedy
229,1995-01-27,Death and the Maiden,Ben Kingsley|Sigourney Weaver|Stuart Wilson|Krystia Mova,Roman Polanski,Thriller|Drama
230,1995-03-24,Dolores Claiborne,Kathy Bates|Judy Parfitt|Christopher Plummer|Jennifer Jason Leigh,Taylor Hackford,Thriller|Drama
231,1994-12-16,Dumb & Dumber (Dumb and Dumber),Jim Carrey|Mike Starr|Jeff Daniels|Lauren Holly, Peter Farrelly,Comedy|Adventure
232,1994-08-03,Eat Drink Man Woman (Yin shi nan nu),Sihung Lung|Yu-Wen Wang|Chien-Lien Wu|Kuei-Mei Yang,Ang Lee,Romance|Drama|Comedy
233,1995-03-24,Exotica,David Hemblen|Calvin Green|Don McKellar|Peter Krantz,Atom Egoyan,Drama
234,1994-10-14,Exit to Eden,Dana Delany|Dan Aykroyd|Paul Mercurio|Rosie O'Donnell,Garry Marshall,Comedy
235,1994-10-07,Ed Wood,Sarah Jessica Parker|Martin Landau|Johnny Depp|Patricia Arquette,Tim Burton,Comedy|Drama
236,1995-05-05,French Kiss,Meg Ryan|Jean Reno|Timothy Hutton|Kevin Kline,Lawrence Kasdan,Romance|Comedy|Action
237,1995-05-19,Forget Paris,Billy Crystal|Joe Mantegna|Debra Winger|Cynthia Stevenson,Billy Crystal,Comedy|Romance
238,1995-01-13,Far From Home: The Adventures of Yellow Dog,Jesse Bradford|Mimi Rogers|Tom Bower|Bruce Davison,Phillip Borsos,Adventure|Children
239,1995-04-07,"Goofy Movie, A",Bill Farmer|Kellie Martin|Jason Marsden|Jim Cummings,Kevin Lima,Animation|Children|Comedy|Romance
240,1995-03-03,Hideaway,Jeff Goldblum|Alicia Silverstone|Christine Lahti|Jeremy Sisto,Brett Leonard,Thriller
241,1995-06-02,Fluke,Samuel L. Jackson|Nancy Travis|Matthew Modine|Eric Stoltz,Carlo Carlei,Children|Drama
242,1995-03-17,Farinelli: il castrato,Stefano Dionisi|Enrico Lo Verso|Jeroen Krabbé|Elsa Zylberstein,Gérard Corbiau,Drama|Musical
243,1995-05-12,Gordy,Doug Stone|Deborah Hobart|Kristy Young|James Donadio,Mark Lewis,Comedy|Children|Fantasy
244,1995-12-01,Gumby: The Movie,Dal McKennon|Manny La Carruba|Gloria Clokey|Art Clokey,Art Clokey,Animation|Children
245,1995-06-02,The Glass Shield,Monty Bane|Thomas Babson|Richard Anderson|Erich Anderson,Charles Burnett,Crime|Drama
246,1994-10-14,Hoop Dreams,Dick Vitale|Steve James|Arthur Agee|William Gates,Steve James,Documentary
247,1994-10-14,Heavenly Creatures,Kate Winslet|Melanie Lynskey|Diana Kent|Sarah Peirse,Peter Jackson,Crime|Drama
248,1995-01-06,Houseguest,Phil Hartman|Sinbad|Kim Murphy|Kim Greist,Randall Miller,Comedy
249,1995-01-27,Immortal Beloved,Isabella Rossellini|Jeroen Krabbé|Gary Oldman|Johanna ter Steege,Bernard Rose,Drama|Romance
250,1995-02-17,Heavyweights (Heavy Weights),David Goldman|Joseph Wayne Miller|Allen Covert|Cody Burger,Steven Brill,Children|Comedy
251,1995-02-24,"Hunted, The",John Lone|Christopher Lambert|Yoshio Harada|Joan Chen,J. F. Lawton|J.F. Lawton,Action
252,1994-12-25,I.Q.,Tim Robbins|Meg Ryan|Walter Matthau|Lou Jacobi,Fred Schepisi,Comedy|Romance
253,1994-11-11,Interview with the Vampire: The Vampire Chronicles,Tom Cruise|Brad Pitt|Christian Slater|Virginia McCollam,Neil Jordan,Horror|Drama
254,1995-03-31,Jefferson in Paris,Greta Scacchi|Gwyneth Paltrow|Thandie Newton|Nick Nolte,James Ivory,Drama
255,1995-02-03,"Jerky Boys, The",William Hickey|Alan Arkin|Kamal Ahmed|John G. Brennan,James Melkonian,Comedy
256,1994-11-23,Junior,Arnold Schwarzenegger|Danny DeVito|Emma Thompson|Frank Langella,Ivan Reitman,Comedy|Sci-Fi
257,1995-02-17,Just Cause,Sean Connery|Laurence Fishburne|Blair Underwood|Kate Capshaw,Arne Glimcher,Mystery|Thriller
258,1995-08-11,"Kid in King Arthur's Court, A",Thomas Ian Nicholas|Paloma Baeza|Joss Ackland|Art Malik,Michael Gottlieb,Adventure|Children|Romance|Comedy|Fantasy
259,1995-04-21,Kiss of Death,Nicolas Cage|David Caruso|Helen Hunt|Samuel L. Jackson,Barbet Schroeder,Crime|Thriller|Drama
260,1977-05-25,Star Wars: Episode IV - A New Hope,Peter Cushing|Mark Hamill|Harrison Ford|Carrie Fisher,George Lucas,Sci-Fi|Action|Adventure
261,1994-12-25,Little Women,Gabriel Byrne|Winona Ryder|Samantha Mathis|Trini Alvarado,Gillian Armstrong,Drama
262,1995-05-19,"Little Princess, A",Liesel Matthews|Eleanor Bron|Liam Cunningham|Rusty Schwimmer,Alfonso Cuarón,Drama|Children
263,1995-01-01,Ladybird Ladybird,Vladimir Vega|Crissy Rock|Mauricio Venegas|Sandie Lavelle,Ken Loach,Drama
264,1994-11-01,"Enfer, L'",Emmanuelle Béart|François Cluzet|Nathalie Cardone|André Wilms,Claude Chabrol,Drama
265,1993-05-28,Like Water for Chocolate (Como agua para chocolate),Mario Iván Martínez|Regina Torné|Lumi Cavazos|Marco Leonardi,Alfonso Arau,Romance|Drama|Fantasy
266,1995-01-13,Legends of the Fall,Brad Pitt|Aidan Quinn|Julia Ormond|Anthony Hopkins,Edward Zwick,Drama|Romance|War|Western
267,1995-03-24,Major Payne,Orlando Brown|Damon Wayans|Joseph Blaire|Michael Ironside,Nick Castle,Comedy
268,1995-05-19,Little Odessa,Tim Roth|Vanessa Redgrave|Edward Furlong|Moira Kelly,James Gray,Drama|Crime
269,1994-07-15,My Crazy Life (Mi vida loca),Marlo Marron|Angel Aviles|Jacob Vargas|Seidy Lopez,Allison Anders,Drama
270,1994-10-21,Love Affair,Katharine Hepburn|Annette Bening|Warren Beatty|Garry Shandling,Glenn Gordon Caron,Romance|Drama
271,1995-03-17,Losing Isaiah,Jessica Lange|Cuba Gooding Jr.|David Strathairn|Halle Berry,Stephen Gyllenhaal,Drama
272,1994-12-28,"Madness of King George, The",Nigel Hawthorne|Rupert Graves|Amanda Donohoe|Helen Mirren,Nicholas Hytner,Drama|Comedy
273,1994-11-04,Mary Shelley's Frankenstein (Frankenstein),Tom Hulce|Helena Bonham Carter|Robert De Niro|Kenneth Branagh,Kenneth Branagh,Horror|Drama|Sci-Fi
274,1995-03-03,Man of the House,Chevy Chase|George Wendt|Farrah Fawcett|Jonathan Taylor Thomas,James Orr,Comedy
275,1994-12-21,Mixed Nuts,Anthony LaPaglia|Robert Klein|Madeline Kahn|Steve Martin,Nora Ephron,Comedy
276,1994-08-31,Milk Money,Malcolm McDowell|Melanie Griffith|Ed Harris|Michael Patrick Carter,Richard Benjamin,Romance|Comedy
277,1994-11-18,Miracle on 34th Street,Richard Attenborough|J.T. Walsh|Dylan McDermott|Elizabeth Perkins,Les Mayfield,Drama
278,1995-01-27,Miami Rhapsody,Mia Farrow|Gil Bellows|Sarah Jessica Parker|Antonio Banderas,David Frankel,Comedy
279,1995-05-03,My Family,Jimmy Smits|Edward James Olmos|Rafael Cortes|Amelia Zapata,Gregory Nava,Drama
280,1995-01-20,Murder in the First,Christian Slater|Gary Oldman|Kevin Bacon|Embeth Davidtz,Marc Rocco,Drama|Thriller
281,1995-01-13,Nobody's Fool,Paul Newman|Jessica Tandy|Bruce Willis|Melanie Griffith,Robert Benton,Romance|Comedy|Drama
282,1994-12-23,Nell,Jodie Foster|Richard Libertini|Liam Neeson|Natasha Richardson,Michael Apted,Drama
283,1995-04-19,New Jersey Drive,Shar-Ron Corley|Gwen McGee|Gabriel Casseus|Saul Stein,Nick Gomez,Crime|Drama
285,1994-04-22,Beyond Bedlam,Keith Allen|Elizabeth Hurley|Anita Dobson|Craig Fairbrass,Vadim Jean,Drama|Horror
287,1995-03-03,Nina Takes a Lover,Laura San Giacomo|Paul Rhys|Michael O'Keefe|Cristi Conaway,Alan Jacobs,Comedy|Romance
288,1994-08-26,Natural Born Killers,Woody Harrelson|Tom Sizemore|Juliette Lewis|Rodney Dangerfield,Oliver Stone,Thriller|Action|Crime
289,1994-10-07,Only You,Marisa Tomei|Bonnie Hunt|Robert Downey Jr.|Joaquim de Almeida,Norman Jewison,Comedy|Romance
290,1995-03-03,Once Were Warriors,Mamaengaroa Kerr-Bell|Temuera Morrison|Julian Arahanga|Rena Owen,Lee Tamahori,Crime|Drama
291,1996-01-16,Poison Ivy II,Belinda Bauer|Xander Berkeley|Johnathon Schaech|Alyssa Milano,Anne Goursaud,Thriller|Drama
292,1995-03-10,Outbreak,Dustin Hoffman|Rene Russo|Morgan Freeman|Kevin Spacey,Wolfgang Petersen,Thriller|Drama|Sci-Fi|Action
293,1994-11-18,Léon: The Professional (a.k.a. The Professional) (Léon),Jean Reno|Gary Oldman|Natalie Portman|Danny Aiello,Luc Besson,Crime|Drama|Action|Thriller
294,1995-05-12,"Perez Family, The",Marisa Tomei|Anjelica Huston|Alfred Molina|Chazz Palminteri,Mira Nair,Comedy|Romance
295,1995-04-28,"Pyromaniac's Love Story, A",Sadie Frost|William Baldwin|Erika Eleniak|John Leguizamo,Joshua Brand,Comedy|Romance
296,1994-10-14,Pulp Fiction,Tim Roth|John Travolta|Laura Lovelace|Samuel L. Jackson,Quentin Tarantino,Drama|Crime|Comedy|Thriller
299,1995-03-24,Priest,Tom Wilkinson|Robert Carlyle|Cathy Tyson|Linus Roache,Antonia Bird,Drama
300,1994-10-07,Quiz Show,John Turturro|Paul Scofield|Ralph Fiennes|Rob Morrow,Robert Redford,Drama
301,1995-05-05,Picture Bride (Bijo photo),Youki Kudoh|Akira Takayama|Cary-Hiroyuki Tagawa|Tamlyn Tomita,Kayo Hatta,Drama|Romance
302,1994-12-09,"Queen Margot (Reine Margot, La)",Jean-Hugues Anglade|Isabelle Adjani|Vincent Perez|Daniel Auteuil,Patrice Chéreau,Drama|Romance
303,1995-02-10,"Quick and the Dead, The",Sharon Stone|Russell Crowe|Gene Hackman|Leonardo DiCaprio,Sam Raimi,Western|Thriller|Action
304,1995-03-03,Roommates,Peter Falk|D.B. Sweeney|Julianne Moore|Ellen Burstyn,Peter Yates,Drama|Comedy
305,1994-12-25,Ready to Wear (Pret-A-Porter),Sophia Loren|Jean-Pierre Cassel|Kim Basinger|Marcello Mastroianni,Robert Altman,Comedy
306,1994-11-23,Three Colors: Red (Trois couleurs: Rouge),Irène Jacob|Jean-Pierre Lorit|Frédérique Feder|Jean-Louis Trintignant,Krzysztof Kieślowski,Drama
307,1993-09-08,Three Colors: Blue (Trois couleurs: Bleu),Juliette Binoche|Florence Pernel|Benoît Régent|Charlotte Véry,Krzysztof Kieślowski,Drama
308,1994-06-10,Three Colors: White (Trzy kolory: Bialy),Jerzy Stuhr|Janusz Gajos|Julie Delpy|Zbigniew Zamachowski,Krzysztof Kieślowski,Drama|Comedy
309,1995-06-02,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",Ning Jing|Wu Gang,He Ping,Drama
312,1995-04-12,Stuart Saves His Family,Laura San Giacomo|Vincent D'Onofrio|Shirley Knight|Al Franken,Harold Ramis,Comedy
313,1994-11-18,"Swan Princess, The",Jack Palance|Howard McGillin|Michelle Nicastro|Liz Callaway,Richard Rich,Children|Animation
314,1995-02-03,"Secret of Roan Inish, The",Pat Slowey|Dave Duffy|Declan Hannigan|Jeni Courtney,John Sayles,Mystery|Fantasy|Drama|Children
315,1994-10-07,"Specialist, The",Sylvester Stallone|James Woods|Sharon Stone|Rod Steiger,Luis Llosa,Action|Thriller|Drama
316,1994-10-28,Stargate,Kurt Russell|Jaye Davidson|James Spader|Viveca Lindfors,Roland Emmerich,Adventure|Action|Sci-Fi
317,1994-11-11,"Santa Clause, The",Tim Allen|Wendy Crewson|Judge Reinhold|Eric Lloyd,John Pasquin,Comedy|Fantasy|Drama
318,1994-10-14,"Shawshank Redemption, The",Tim Robbins|William Sadler|Bob Gunton|Morgan Freeman,Frank Darabont,Drama|Crime
319,1995-02-10,Shallow Grave,Christopher Eccleston|Ewan McGregor|Ken Stott|Kerry Fox,Danny Boyle,Thriller|Comedy|Drama
320,1994-08-24,Suture,Dennis Haysbert|Mel Harris|Sab Shimono|Dina Merrill,David Siegel|Scott McGehee,Film-Noir|Thriller
321,1995-01-20,Strawberry and Chocolate (Fresa y chocolate),Jorge Perugorría|Francisco Gattorno|Vladimir Cruz|Mirta Ibarra,Juan Carlos Tabío|Tomás Gutiérrez Alea,Drama
322,1995-04-21,Swimming with Sharks,Kevin Spacey|Frank Whaley|Benicio Del Toro|Michelle Forbes,George Huang,Drama|Comedy
324,1995-03-08,"Sum of Us, The",Jack Thompson|Russell Crowe|John Polson|Deborah Kennedy, Kevin Dowling|Geoff Burton,Drama|Comedy
325,1995-09-08,National Lampoon's Senior Trip,Matt Frewer|Tommy Chong|Valerie Mahaffey|Lawrence Dane,Kelly Makin,Comedy
326,1994-12-16,To Live (Huozhe),Jiang Wu|Ge You|Gong Li|Ben Niu,Yimou Zhang,Drama
327,1995-03-31,Tank Girl,Lori Petty|Don Harvey|Naomi Watts|Ice-T,Rachel Talalay,Comedy|Action|Sci-Fi
328,1995-01-13,Tales from the Crypt Presents: Demon Knight,John Kassir|Jada Pinkett Smith|William Sadler|Billy Zane,Ernest R. Dickerson,Thriller|Horror
329,1994-11-18,Star Trek: Generations,Patrick Stewart|Brent Spiner|Jonathan Frakes|LeVar Burton,David Carson,Drama|Sci-Fi|Adventure
330,1995-05-24,Tales from the Hood,Samuel Monroe Jr.|De'aundre Bonds|Joe Torry|Clarence Williams III,Rusty Cundieff,Action|Crime|Horror
331,1994-12-02,Tom & Viv,Willem Dafoe|Miranda Richardson|Tim Dutton|Rosemary Harris,Brian Gilbert,Drama
332,1995-04-28,Village of the Damned,Christopher Reeve|Michael Paré|Kirstie Alley|Linda Kozlowski,John Carpenter,Horror|Sci-Fi
333,1995-03-31,Tommy Boy,Chris Farley|Bo Derek|David Spade|Brian Dennehy,Peter Segal,Comedy
334,1994-10-19,Vanya on 42nd Street,George Gaynes|Lynn Cohen|Jerry Mayer|Phoebe Brand,Louis Malle,Drama
335,1995-04-28,Underneath,Alison Elliott|William Fichtner|Adam Trese|Peter Gallagher,Steven Soderbergh,Mystery|Thriller
336,1995-02-24,"Walking Dead, The",Allen Payne|Joe Morton|Vonte Sweet|Eddie Griffin,Preston A. Whitmore II,Drama|War
337,1994-03-04,What's Eating Gilbert Grape,Mary Steenburgen|Leonardo DiCaprio|Juliette Lewis|Johnny Depp,Lasse Hallström,Drama
338,1995-08-04,Virtuosity,Denzel Washington|Stephen Spinella|Kelly Lynch|Russell Crowe,Brett Leonard,Action|Sci-Fi|Thriller
339,1995-04-21,While You Were Sleeping,Sandra Bullock|Peter Gallagher|Bill Pullman|Peter Boyle,Jon Turteltaub,Romance|Comedy
340,1994-11-04,"War, The",Kevin Costner|Elijah Wood|Mare Winningham|Lexi Randall,Jon Avnet,Adventure|Drama|War
341,1995-07-28,Double Happiness,Sandra Oh|Stephen Chang|Alannah Ong|Donald Fong,Mina Shum,Drama
342,1995-03-31,Muriel's Wedding,Belinda Jarrett|Toni Collette|Roz Hammond|Sophie Lee,P.J. Hogan,Comedy
343,1995-08-18,"Baby-Sitters Club, The",Larisa Oleynik|Schuyler Fisk|Rachael Leigh Cook|Bre Blair,Melanie Mayron,Children
344,1994-02-04,Ace Ventura: Pet Detective,Jim Carrey|Tone Loc|Sean Young|Courteney Cox,Tom Shadyac,Comedy
345,1994-08-10,"Adventures of Priscilla, Queen of the Desert, The",Rebel Penfold-Russell|Terence Stamp|Guy Pearce|Hugo Weaving,Stephan Elliott,Comedy|Drama
346,1994-04-15,Backbeat,Stephen Dorff|Sheryl Lee|Gary Bakewell|Ian Hart,Iain Softley,Drama|Musical
347,1994-03-18,Bitter Moon,Peter Coyote|Emmanuelle Seigner|Hugh Grant|Kristin Scott Thomas,Roman Polanski,Film-Noir|Romance|Drama
348,1995-02-24,Bullets Over Broadway,Dianne Wiest|John Cusack|Jennifer Tilly|Chazz Palminteri,Woody Allen,Comedy
349,1994-08-03,Clear and Present Danger,Harrison Ford|Willem Dafoe|Anne Archer|Joaquim de Almeida,Phillip Noyce,Thriller|Action|Crime|Drama
350,1994-07-20,"Client, The",Susan Sarandon|Tommy Lee Jones|Anthony LaPaglia|Mary-Louise Parker,Joel Schumacher,Drama|Mystery|Thriller
351,1994-08-26,"Corrina, Corrina",Ray Liotta|Whoopi Goldberg|Tina Majorino|Erica Yohn,Jessie Nelson,Romance|Drama|Comedy
352,1994-05-13,Crooklyn,Alfre Woodard|Zelda Harris|David Patrick Kelly|Delroy Lindo,Spike Lee,Comedy|Drama
353,1994-05-13,"Crow, The",Michael Wincott|Ernie Hudson|Rochelle Davis|Brandon Lee,Alex Proyas,Thriller|Action|Crime|Fantasy
354,1994-12-02,Cobb,Tommy Lee Jones|Ned Bellamy|Lolita Davidovich|Robert Wuhl,Ron Shelton,Drama
355,1994-05-27,"Flintstones, The",John Goodman|Elizabeth Perkins|Rosie O'Donnell|Rick Moranis,Brian Levant,Children|Comedy|Fantasy
356,1994-07-06,Forrest Gump,Robin Wright|Tom Hanks|Sally Field|Michael Conner Humphreys,Robert Zemeckis,War|Romance|Drama|Comedy
357,1994-04-15,Four Weddings and a Funeral,Hugh Grant|Simon Callow|John Hannah|James Fleet,Mike Newell,Romance|Comedy
358,1995-01-11,Higher Learning,Jennifer Connelly|Omar Epps|Michael Rapaport|Kristy Swanson,John Singleton,Drama
360,1994-06-29,I Love Trouble,Nick Nolte|Julia Roberts|Saul Rubinek|James Rebhorn,Charles Shyer,Action|Comedy
361,1994-07-29,It Could Happen to You,Nicolas Cage|Bridget Fonda|Rosie Perez|Wendell Pierce,Andrew Bergman,Romance|Comedy|Drama
362,1994-12-25,"Jungle Book, The",Sam Neill|Lena Headey|Jason Scott Lee|Cary Elwes,Stephen Sommers,Adventure|Romance|Children
363,1994-06-01,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Joseph Goebbels|Walter Frentz|Marlene Dietrich|Leni Riefenstahl,Ray Müller,Documentary
364,1994-06-24,"Lion King, The",Matthew Broderick|Jonathan Taylor Thomas|James Earl Jones|Jim Cummings,Rob Minkoff|Roger Allers,IMAX|Drama|Musical|Animation|Children|Adventure
365,1994-05-25,Little Buddha,Keanu Reeves|Ruocheng Ying|Chris Isaak|Alex Wiesendanger,Bernardo Bertolucci,Drama
366,1994-10-14,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Jeff Davis|Miko Hughes|Heather Langenkamp|Matt Winston,Wes Craven,Horror|Drama|Thriller|Mystery
367,1994-07-29,"Mask, The",Jim Carrey|Peter Riegert|Amy Yasbeck|Peter Greene,Chuck Russell,Comedy|Action|Fantasy|Crime
368,1994-05-20,Maverick,Jodie Foster|Mel Gibson|James Garner|Graham Greene,Richard Donner,Comedy|Adventure|Western
369,1994-11-23,Mrs. Parker and the Vicious Circle,Jennifer Jason Leigh|Campbell Scott|Peter Gallagher|Matthew Broderick,Alan Rudolph,Drama
370,1994-03-18,Naked Gun 33 1/3: The Final Insult,Leslie Nielsen|Priscilla Presley|George Kennedy|O.J. Simpson,Peter Segal,Comedy|Action
371,1994-03-25,"Paper, The",Michael Keaton|Robert Duvall|Marisa Tomei|Glenn Close,Ron Howard,Comedy|Drama
372,1994-02-18,Reality Bites,Ethan Hawke|Winona Ryder|Janeane Garofalo|Steve Zahn,Ben Stiller,Romance|Comedy|Drama
373,1993-05-14,Red Rock West,Nicolas Cage|Dennis Hopper|Lara Flynn Boyle|J.T. Walsh,John Dahl,Thriller
374,1994-12-21,Richie Rich,Macaulay Culkin|Christine Ebersole|Edward Herrmann|John Larroquette,Donald Petrie,Comedy|Children
375,1995-01-06,Safe Passage,Susan Sarandon|Sam Shepard|Nick Stahl|Marcia Gay Harden,Robert Allan Ackerman,Drama
376,1994-09-30,"River Wild, The",Meryl Streep|David Strathairn|Stephanie Sawyer|Joseph Mazzello,Curtis Hanson,Action|Thriller
377,1994-06-10,Speed,Keanu Reeves|Joe Morton|Sandra Bullock|Dennis Hopper,Jan de Bont,Action|Romance|Thriller
378,1994-12-16,Speechless,Michael Keaton|Bonnie Bedelia|Geena Davis|Christopher Reeve,Ron Underwood,Romance|Comedy
379,1994-09-16,Timecop,Ron Silver|Bruce McGill|Mia Sara|Jean-Claude Van Damme,Peter Hyams,Thriller|Sci-Fi|Action
380,1994-07-15,True Lies,Arnold Schwarzenegger|Bill Paxton|Tom Arnold|Jamie Lee Curtis,James Cameron,Thriller|Romance|Action|Adventure|Comedy
381,1994-05-13,When a Man Loves a Woman,Andy Garcia|Tina Majorino|Meg Ryan|Ellen Burstyn,Luis Mandoki,Drama|Romance
382,1994-06-17,Wolf,Jack Nicholson|Michelle Pfeiffer|James Spader|Kate Nelligan,Mike Nichols,Drama|Horror|Romance|Thriller
383,1994-06-24,Wyatt Earp,David Andrews|Dennis Quaid|Gene Hackman|Kevin Costner,Lawrence Kasdan,Western
384,1995-01-20,Bad Company,Laurence Fishburne|Ellen Barkin|Frank Langella|Michael Beach,Damian Harris,Action|Crime|Drama
387,1994-11-23,"Low Down Dirty Shame, A",Keenen Ivory Wayans|Charles S. Dutton|Jada Pinkett Smith|Salli Richardson-Whitfield,Keenen Ivory Wayans,Action|Comedy
388,1994-09-30,Boys Life,James Andrews|Mike Barbour|Mary Beth Aylesworth|Steve Bilich,Brian Sloan|Robert Lee King| Raoul O'Connell,Drama
389,1994-09-21,"Colonel Chabert, Le",Fanny Ardant|Gérard Depardieu|André Dussollier|Fabrice Luchini,Yves Angelo,War|Romance|Drama
390,1965-08-06,Faster Pussycat! Kill! Kill!,Lori Williams|Ray Barlow|Tura Satana|Haji,Russ Meyer,Drama|Crime|Action
391,1994-09-28,Jason's Lyric,Allen Payne|Jada Pinkett Smith|Anthony 'Treach' Criss|Bokeem Woodbine, Doug McHenry,Crime|Drama
392,1995-01-13,"Secret Adventures of Tom Thumb, The",Nick Upton|Deborah Collard|Frank Passingham,Dave Borthwick,Adventure|Animation
393,1994-12-23,Street Fighter,Raul Julia|Ming-Na Wen|Damian Chapa|Jean-Claude Van Damme,Steven E. de Souza,Action|Fantasy|Adventure
401,1995-01-01,Mirage,Sean Young|Tony King|James Andronica|Edward James Olmos,Paul Williams|Paul Williams,Thriller|Action
405,1995-01-27,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Christopher Lambert|Mako|Deborah Kara Unger|Mario Van Peebles,Andrew Morahan,Fantasy|Action
407,1995-02-03,In the Mouth of Madness,Jürgen Prochnow|David Warner|Julie Carmen|Sam Neill,John Carpenter,Thriller|Horror
408,1994-02-25,8 Seconds,Luke Perry|James Rebhorn|Carrie Snodgress|Cameron Finley,John G. Avildsen,Drama
409,1994-03-23,Above the Rim,Leon|David Bailey|Tupac Shakur|Duane Martin,Jeff Pollack,Crime|Drama
410,1993-11-19,Addams Family Values,Anjelica Huston|Joan Cusack|Raul Julia|Christopher Lloyd,Barry Sonnenfeld,Comedy|Fantasy|Children
412,1993-10-01,"Age of Innocence, The",Winona Ryder|Daniel Day-Lewis|Michelle Pfeiffer|Linda Faye Farkas,Martin Scorsese,Drama
413,1994-08-05,Airheads,Brendan Fraser|Adam Sandler|Chris Farley|Steve Buscemi,Michael Lehmann,Comedy
414,1994-01-07,"Air Up There, The",Kevin Bacon|Charles Gitonga Maina|Yolanda Vazquez|Winston Ntshona,Paul Michael Glaser,Comedy
415,1993-07-23,Another Stakeout,Richard Dreyfuss|Rosie O'Donnell|Emilio Estevez|Dennis Farina,John Badham,Comedy|Thriller
416,1994-04-22,Bad Girls,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell|Drew Barrymore,Jonathan Kaplan,Western
417,1994-07-29,Barcelona,Taylor Nichols|Tushka Bergen|Mira Sorvino|Chris Eigeman,Whit Stillman,Romance|Comedy
418,1994-05-06,Being Human,Kelly Hunter|Maudie Johnson|Max Johnson|Robin Williams,Bill Forsyth,Drama
419,1993-10-15,"Beverly Hillbillies, The",Jim Varney|Erika Eleniak|Diedrich Bader|Cloris Leachman,Penelope Spheeris,Comedy
